game_id,filename,bytes,n_frames,gameId_field
895342239,battle_895342239.json,271063,519,895342239
895342409,battle_895342409.json,222631,425,895342409
895342410,battle_895342410.json,295197,567,895342410
895342564,battle_895342564.json,178983,341,895342564
895342565,battle_895342565.json,155585,295,895342565
895342578,battle_895342578.json,259737,491,895342578
895342579,battle_895342579.json,270233,507,895342579
895342652,battle_895342652.json,322636,617,895342652
895342653,battle_895342653.json,195885,375,895342653
895342736,battle_895342736.json,147627,253,895342736
895342737,battle_895342737.json,148418,253,895342737
895343339,battle_895343339.json,164558,301,895343339
895343340,battle_895343340.json,139706,253,895343340
895344144,battle_895344144.json,248252,475,895344144
895344145,battle_895344145.json,130855,247,895344145
895344202,battle_895344202.json,492892,933,895344202
895344203,battle_895344203.json,464550,883,895344203
895344254,battle_895344254.json,225986,431,895344254
895344255,battle_895344255.json,212842,407,895344255
895344326,battle_895344326.json,232729,435,895344326
895344327,battle_895344327.json,261635,493,895344327
895344366,battle_895344366.json,143678,255,895344366
895344367,battle_895344367.json,126329,227,895344367
895344525,battle_895344525.json,413703,791,895344525
895344526,battle_895344526.json,342989,655,895344526
895344628,battle_895344628.json,207352,387,895344628
895344629,battle_895344629.json,302336,561,895344629
895344730,battle_895344730.json,149121,279,895344730
895344731,battle_895344731.json,350724,661,895344731
895344923,battle_895344923.json,241579,445,895344923
895344924,battle_895344924.json,310346,573,895344924
895344955,battle_895344955.json,231071,439,895344955
895344956,battle_895344956.json,327844,625,895344956
895345041,battle_895345041.json,271059,515,895345041
895345042,battle_895345042.json,408109,775,895345042
895345070,battle_895345070.json,282727,541,895345070
895345071,battle_895345071.json,140293,267,895345071
895345095,battle_895345095.json,341179,645,895345095
895345096,battle_895345096.json,284129,541,895345096
895345154,battle_895345154.json,135890,249,895345154
895345155,battle_895345155.json,288762,529,895345155
895345236,battle_895345236.json,315432,589,895345236
895345237,battle_895345237.json,421672,795,895345237
895345570,battle_895345570.json,279313,523,895345570
895345571,battle_895345571.json,169362,321,895345571
895345766,battle_895345766.json,321961,613,895345766
895345767,battle_895345767.json,326143,623,895345767
895345822,battle_895345822.json,320197,603,895345822
895345823,battle_895345823.json,292281,551,895345823
895345906,battle_895345906.json,367304,621,895345906
895345907,battle_895345907.json,388050,657,895345907
895345944,battle_895345944.json,160719,303,895345944
895345945,battle_895345945.json,153134,293,895345945
895345954,battle_895345954.json,277134,527,895345954
895345955,battle_895345955.json,274300,525,895345955
895346028,battle_895346028.json,182818,347,895346028
895346029,battle_895346029.json,248980,475,895346029
895346152,battle_895346152.json,158668,303,895346152
895346153,battle_895346153.json,176357,333,895346153
895346194,battle_895346194.json,268911,515,895346194
895346195,battle_895346195.json,294021,561,895346195
895346241,battle_895346241.json,203341,387,895346241
895346242,battle_895346242.json,229802,439,895346242
895346357,battle_895346357.json,318940,607,895346357
895346358,battle_895346358.json,340296,647,895346358
895346515,battle_895346515.json,225322,427,895346515
895346516,battle_895346516.json,210764,401,895346516
895346539,battle_895346539.json,418465,805,895346539
895346540,battle_895346540.json,272457,523,895346540
895353477,battle_895353477.json,156869,331,895353477
895353478,battle_895353478.json,169910,357,895353478
895375769,battle_895375769.json,241043,461,895375769
895375770,battle_895375770.json,111216,211,895375770
895376367,battle_895376367.json,369158,707,895376367
895376368,battle_895376368.json,316370,607,895376368
895376841,battle_895376841.json,386718,733,895376841
895376842,battle_895376842.json,346023,657,895376842
895376909,battle_895376909.json,197236,377,895376909
895376910,battle_895376910.json,259479,497,895376910
895377120,battle_895377120.json,358149,679,895377120
895377121,battle_895377121.json,138660,261,895377121
895377302,battle_895377302.json,331054,611,895377302
895377303,battle_895377303.json,546736,1001,895377303
895377447,battle_895377447.json,186275,353,895377447
895377448,battle_895377448.json,296074,557,895377448
895377510,battle_895377510.json,310426,579,895377510
895377511,battle_895377511.json,279269,521,895377511
895377608,battle_895377608.json,398861,757,895377608
895377609,battle_895377609.json,118089,223,895377609
895377703,battle_895377703.json,128267,243,895377703
895377705,battle_895377705.json,186516,353,895377705
895377943,battle_895377943.json,322850,613,895377943
895377944,battle_895377944.json,330021,625,895377944
895378199,battle_895378199.json,173691,293,895378199
895378200,battle_895378200.json,132901,225,895378200
895378257,battle_895378257.json,120079,221,895378257
895378258,battle_895378258.json,374999,703,895378258
895378957,battle_895378957.json,270124,513,895378957
895378958,battle_895378958.json,177486,335,895378958
895379413,battle_895379413.json,309928,591,895379413
895379414,battle_895379414.json,256289,495,895379414
895379449,battle_895379449.json,183979,349,895379449
895379450,battle_895379450.json,164590,311,895379450
895379518,battle_895379518.json,115290,221,895379518
895379519,battle_895379519.json,124107,235,895379519
895379714,battle_895379714.json,270155,517,895379714
895379715,battle_895379715.json,225585,433,895379715
895379781,battle_895379781.json,139889,257,895379781
895379782,battle_895379782.json,234865,433,895379782
895379904,battle_895379904.json,208605,399,895379904
895379905,battle_895379905.json,122365,235,895379905
895380061,battle_895380061.json,348761,665,895380061
895380062,battle_895380062.json,363886,693,895380062
895380130,battle_895380130.json,288762,527,895380130
895380131,battle_895380131.json,278560,507,895380131
895380221,battle_895380221.json,525606,1001,895380221
895380222,battle_895380222.json,417116,791,895380222
895380314,battle_895380314.json,295045,561,895380314
895380315,battle_895380315.json,323381,611,895380315
895380399,battle_895380399.json,275451,523,895380399
895380400,battle_895380400.json,167209,319,895380400
895380497,battle_895380497.json,129995,247,895380497
895380498,battle_895380498.json,297621,561,895380498
895380816,battle_895380816.json,347230,661,895380816
895380817,battle_895380817.json,220069,423,895380817
895380858,battle_895380858.json,144091,259,895380858
895380859,battle_895380859.json,139170,249,895380859
895381306,battle_895381306.json,213551,407,895381306
895381307,battle_895381307.json,227253,433,895381307
895381358,battle_895381358.json,427047,785,895381358
895381359,battle_895381359.json,194262,355,895381359
895381908,battle_895381908.json,283013,539,895381908
895381909,battle_895381909.json,197937,379,895381909
895382419,battle_895382419.json,467757,891,895382419
895382420,battle_895382420.json,334984,639,895382420
895395881,battle_895395881.json,226500,499,895395881
895395882,battle_895395882.json,196233,431,895395882
895412774,battle_895412774.json,221510,479,895412774
895412775,battle_895412775.json,234583,503,895412775
895421201,battle_895421201.json,130446,249,895421201
895421202,battle_895421202.json,290404,557,895421202
895421203,battle_895421203.json,227405,433,895421203
895421204,battle_895421204.json,262367,501,895421204
895421205,battle_895421205.json,91553,173,895421205
895421206,battle_895421206.json,93176,175,895421206
895421207,battle_895421207.json,102493,197,895421207
895421208,battle_895421208.json,102188,195,895421208
895421209,battle_895421209.json,285188,547,895421209
895421210,battle_895421210.json,297446,571,895421210
895421211,battle_895421211.json,86117,161,895421211
895421212,battle_895421212.json,125068,237,895421212
895421213,battle_895421213.json,179616,345,895421213
895421214,battle_895421214.json,270931,517,895421214
895421215,battle_895421215.json,106934,201,895421215
895421216,battle_895421216.json,226443,433,895421216
895421217,battle_895421217.json,270513,517,895421217
895421218,battle_895421218.json,141059,269,895421218
895421219,battle_895421219.json,6546,11,895421219
895421220,battle_895421220.json,4404,7,895421220
895421258,battle_895421258.json,202483,385,895421258
895421259,battle_895421259.json,243454,461,895421259
895421317,battle_895421317.json,175909,331,895421317
895421318,battle_895421318.json,187334,351,895421318
895421360,battle_895421360.json,275699,495,895421360
895421361,battle_895421361.json,242088,435,895421361
895421388,battle_895421388.json,181200,343,895421388
895421389,battle_895421389.json,202146,387,895421389
895421431,battle_895421431.json,114929,217,895421431
895421432,battle_895421432.json,108170,207,895421432
895421448,battle_895421448.json,167620,317,895421448
895421449,battle_895421449.json,179643,339,895421449
895421491,battle_895421491.json,200104,381,895421491
895421492,battle_895421492.json,220527,423,895421492
895421537,battle_895421537.json,109288,209,895421537
895421538,battle_895421538.json,103012,197,895421538
895421560,battle_895421560.json,510373,937,895421560
895421561,battle_895421561.json,412820,755,895421561
895421664,battle_895421664.json,304082,577,895421664
895421665,battle_895421665.json,297995,565,895421665
895421744,battle_895421744.json,432305,833,895421744
895421745,battle_895421745.json,288682,555,895421745
895421825,battle_895421825.json,191713,367,895421825
895421826,battle_895421826.json,153969,293,895421826
895421860,battle_895421860.json,186629,357,895421860
895421861,battle_895421861.json,199837,381,895421861
895421889,battle_895421889.json,352584,667,895421889
895421892,battle_895421892.json,301512,571,895421892
895421957,battle_895421957.json,338083,637,895421957
895421958,battle_895421958.json,370563,705,895421958
895422016,battle_895422016.json,203810,367,895422016
895422017,battle_895422017.json,160193,291,895422017
895422042,battle_895422042.json,130744,243,895422042
895422043,battle_895422043.json,241753,451,895422043
895422087,battle_895422087.json,322469,605,895422087
895422088,battle_895422088.json,219211,411,895422088
895422123,battle_895422123.json,428830,821,895422123
895422124,battle_895422124.json,262450,501,895422124
895422186,battle_895422186.json,383327,729,895422186
895422187,battle_895422187.json,317643,607,895422187
895422226,battle_895422226.json,232838,417,895422226
895422227,battle_895422227.json,208686,375,895422227
895422256,battle_895422256.json,221931,401,895422256
895422257,battle_895422257.json,178342,325,895422257
895422282,battle_895422282.json,116808,217,895422282
895422283,battle_895422283.json,221837,423,895422283
895422312,battle_895422312.json,130428,249,895422312
895422313,battle_895422313.json,290216,553,895422313
895422350,battle_895422350.json,290046,545,895422350
895422351,battle_895422351.json,335732,629,895422351
895422410,battle_895422410.json,269256,485,895422410
895422411,battle_895422411.json,310143,555,895422411
895422451,battle_895422451.json,231048,441,895422451
895422452,battle_895422452.json,189705,361,895422452
895422480,battle_895422480.json,161151,303,895422480
895422481,battle_895422481.json,148579,279,895422481
895422564,battle_895422564.json,316633,577,895422564
895422565,battle_895422565.json,299572,545,895422565
895422798,battle_895422798.json,161481,305,895422798
895422799,battle_895422799.json,341043,647,895422799
895423088,battle_895423088.json,136680,247,895423088
895423089,battle_895423089.json,198556,359,895423089
895423249,battle_895423249.json,149450,285,895423249
895423250,battle_895423250.json,137979,261,895423250
895423372,battle_895423372.json,262510,499,895423372
895423373,battle_895423373.json,276424,529,895423373
895423571,battle_895423571.json,152534,289,895423571
895423572,battle_895423572.json,144478,273,895423572
895423696,battle_895423696.json,222390,419,895423696
895423697,battle_895423697.json,205289,387,895423697
895423863,battle_895423863.json,324312,617,895423863
895423864,battle_895423864.json,227242,431,895423864
895424128,battle_895424128.json,469698,853,895424128
895424129,battle_895424129.json,376007,685,895424129
895424448,battle_895424448.json,428391,823,895424448
895424449,battle_895424449.json,314492,605,895424449
895424765,battle_895424765.json,213446,407,895424765
895424766,battle_895424766.json,295402,567,895424766
895424989,battle_895424989.json,206331,395,895424989
895424990,battle_895424990.json,219449,417,895424990
895425157,battle_895425157.json,168216,317,895425157
895425158,battle_895425158.json,125350,237,895425158
895425292,battle_895425292.json,279973,507,895425292
895425293,battle_895425293.json,406084,737,895425293
895425575,battle_895425575.json,189811,355,895425575
895425576,battle_895425576.json,107705,203,895425576
895425684,battle_895425684.json,179673,341,895425684
895425685,battle_895425685.json,148174,283,895425685
895425815,battle_895425815.json,124841,237,895425815
895425816,battle_895425816.json,116686,221,895425816
895425907,battle_895425907.json,421476,809,895425907
895425908,battle_895425908.json,314585,601,895425908
895426166,battle_895426166.json,451724,865,895426166
895426167,battle_895426167.json,351559,677,895426167
895426491,battle_895426491.json,179558,339,895426491
895426492,battle_895426492.json,175372,335,895426492
895426634,battle_895426634.json,302167,573,895426634
895426635,battle_895426635.json,236891,447,895426635
895426794,battle_895426794.json,337931,627,895426794
895426795,battle_895426795.json,349652,649,895426795
895427010,battle_895427010.json,301921,577,895427010
895427011,battle_895427011.json,13184,23,895427011
895427206,battle_895427206.json,16713,31,895427206
895427208,battle_895427208.json,159556,307,895427208
895427298,battle_895427298.json,324414,617,895427298
895427299,battle_895427299.json,292664,551,895427299
895427411,battle_895427411.json,212705,383,895427411
895427412,battle_895427412.json,159325,287,895427412
895427461,battle_895427461.json,411266,763,895427461
895427462,battle_895427462.json,304765,567,895427462
895427547,battle_895427547.json,108890,201,895427547
895427548,battle_895427548.json,125914,231,895427548
895427584,battle_895427584.json,323795,623,895427584
895427585,battle_895427585.json,303788,585,895427585
895427643,battle_895427643.json,187587,357,895427643
895427644,battle_895427644.json,161582,305,895427644
895427680,battle_895427680.json,132909,249,895427680
895427681,battle_895427681.json,168517,319,895427681
895427718,battle_895427718.json,219384,417,895427718
895427719,battle_895427719.json,343576,651,895427719
895427761,battle_895427761.json,436601,839,895427761
895427762,battle_895427762.json,296950,573,895427762
895427804,battle_895427804.json,403377,769,895427804
895427805,battle_895427805.json,361853,689,895427805
895427877,battle_895427877.json,342670,651,895427877
895427878,battle_895427878.json,347416,659,895427878
895427944,battle_895427944.json,181799,345,895427944
895427945,battle_895427945.json,171842,325,895427945
895428017,battle_895428017.json,246716,475,895428017
895428018,battle_895428018.json,272698,523,895428018
895428085,battle_895428085.json,359952,665,895428085
895428086,battle_895428086.json,414042,765,895428086
895428158,battle_895428158.json,142125,273,895428158
895428159,battle_895428159.json,272526,523,895428159
895428217,battle_895428217.json,301999,515,895428217
895428218,battle_895428218.json,168416,285,895428218
895428290,battle_895428290.json,146423,263,895428290
895428291,battle_895428291.json,166812,301,895428291
895428359,battle_895428359.json,546045,975,895428359
895428360,battle_895428360.json,360623,645,895428360
895428458,battle_895428458.json,116285,217,895428458
895428459,battle_895428459.json,205894,385,895428459
895428522,battle_895428522.json,211770,401,895428522
895428524,battle_895428524.json,254290,479,895428524
895428593,battle_895428593.json,313429,585,895428593
895428594,battle_895428594.json,344268,641,895428594
895428661,battle_895428661.json,325046,627,895428661
895428662,battle_895428662.json,285165,543,895428662
895428763,battle_895428763.json,366089,683,895428763
895428764,battle_895428764.json,293798,549,895428764
895428833,battle_895428833.json,359441,685,895428833
895428834,battle_895428834.json,311918,593,895428834
895428911,battle_895428911.json,146405,277,895428911
895428912,battle_895428912.json,129117,243,895428912
895428958,battle_895428958.json,58615,109,895428958
895428959,battle_895428959.json,58060,109,895428959
895428987,battle_895428987.json,452823,865,895428987
895428988,battle_895428988.json,463530,883,895428988
895429084,battle_895429084.json,405902,777,895429084
895429085,battle_895429085.json,396869,755,895429085
895429170,battle_895429170.json,444054,841,895429170
895429171,battle_895429171.json,312840,593,895429171
895429294,battle_895429294.json,217431,393,895429294
895429295,battle_895429295.json,235175,425,895429295
895429352,battle_895429352.json,155681,297,895429352
895429353,battle_895429353.json,198823,377,895429353
895429390,battle_895429390.json,284133,547,895429390
895429391,battle_895429391.json,311120,599,895429391
895429467,battle_895429467.json,243744,457,895429467
895429468,battle_895429468.json,229325,431,895429468
895429523,battle_895429523.json,165238,293,895429523
895429524,battle_895429524.json,170857,305,895429524
895429565,battle_895429565.json,335321,643,895429565
895429566,battle_895429566.json,323475,617,895429566
895429689,battle_895429689.json,224978,431,895429689
895429690,battle_895429690.json,240750,461,895429690
895429761,battle_895429761.json,405427,769,895429761
895429762,battle_895429762.json,368165,697,895429762
895429868,battle_895429868.json,169180,317,895429868
895429869,battle_895429869.json,149244,281,895429869
895429920,battle_895429920.json,400772,771,895429920
895429921,battle_895429921.json,257478,497,895429921
895429953,battle_895429953.json,251055,541,895429953
895429954,battle_895429954.json,299557,645,895429954
895429992,battle_895429992.json,131039,247,895429992
895429993,battle_895429993.json,205126,391,895429993
895430131,battle_895430131.json,198221,379,895430131
895430132,battle_895430132.json,243683,465,895430132
895430178,battle_895430178.json,270593,511,895430178
895430179,battle_895430179.json,348062,655,895430179
895430247,battle_895430247.json,280244,521,895430247
895430248,battle_895430248.json,292383,543,895430248
895430292,battle_895430292.json,169724,311,895430292
895430293,battle_895430293.json,231588,427,895430293
895430330,battle_895430330.json,155976,299,895430330
895430331,battle_895430331.json,246109,471,895430331
895430434,battle_895430434.json,145635,257,895430434
895430435,battle_895430435.json,250644,445,895430435
895430482,battle_895430482.json,561559,953,895430482
895430483,battle_895430483.json,486167,827,895430483
895430612,battle_895430612.json,165812,303,895430612
895430613,battle_895430613.json,397330,725,895430613
895432268,battle_895432268.json,136903,285,895432268
895432269,battle_895432269.json,203320,427,895432269
895432408,battle_895432408.json,238924,501,895432408
895432409,battle_895432409.json,230347,481,895432409
895433024,battle_895433024.json,279202,585,895433024
895433025,battle_895433025.json,244059,509,895433025
895433190,battle_895433190.json,255182,535,895433190
895433191,battle_895433191.json,227897,479,895433191
895433593,battle_895433593.json,251682,545,895433593
895433594,battle_895433594.json,250635,543,895433594
895434225,battle_895434225.json,229798,495,895434225
895434227,battle_895434227.json,426870,905,895434227
895434432,battle_895434432.json,207080,455,895434432
895434433,battle_895434433.json,292183,637,895434433
895435119,battle_895435119.json,175059,377,895435119
895435120,battle_895435120.json,151218,329,895435120
895435217,battle_895435217.json,218562,459,895435217
895435218,battle_895435218.json,251506,519,895435218
895435323,battle_895435323.json,272759,597,895435323
895435324,battle_895435324.json,249787,545,895435324
895435486,battle_895435486.json,315854,691,895435486
895435487,battle_895435487.json,342771,749,895435487
895435529,battle_895435529.json,169346,365,895435529
895435530,battle_895435530.json,123667,267,895435530
895435572,battle_895435572.json,298874,637,895435572
895435573,battle_895435573.json,188043,401,895435573
895435621,battle_895435621.json,309049,667,895435621
895435622,battle_895435622.json,296630,645,895435622
895435683,battle_895435683.json,173728,327,895435683
895435684,battle_895435684.json,218366,413,895435684
895435720,battle_895435720.json,247578,535,895435720
895435721,battle_895435721.json,332443,715,895435721
895435803,battle_895435803.json,182640,381,895435803
895435804,battle_895435804.json,184748,381,895435804
895435839,battle_895435839.json,192358,367,895435839
895435840,battle_895435840.json,302240,577,895435840
895436101,battle_895436101.json,107395,233,895436101
895436102,battle_895436102.json,118272,255,895436102
895436508,battle_895436508.json,83355,179,895436508
895436509,battle_895436509.json,132488,287,895436509
895436808,battle_895436808.json,334297,723,895436808
895436809,battle_895436809.json,248841,547,895436809
895436859,battle_895436859.json,173744,377,895436859
895436860,battle_895436860.json,158409,343,895436860
895437116,battle_895437116.json,231654,443,895437116
895437117,battle_895437117.json,209742,401,895437117
895439162,battle_895439162.json,233329,503,895439162
895439163,battle_895439163.json,366704,785,895439163
895439327,battle_895439327.json,377296,793,895439327
895439328,battle_895439328.json,367726,779,895439328
895439406,battle_895439406.json,307168,667,895439406
895439407,battle_895439407.json,359075,781,895439407
895439445,battle_895439445.json,259724,549,895439445
895439446,battle_895439446.json,280315,591,895439446
895439593,battle_895439593.json,248280,543,895439593
895439594,battle_895439594.json,202007,439,895439594
895439751,battle_895439751.json,152468,331,895439751
895439752,battle_895439752.json,96208,205,895439752
895439901,battle_895439901.json,83264,179,895439901
895439902,battle_895439902.json,129486,281,895439902
895440045,battle_895440045.json,215052,465,895440045
895440046,battle_895440046.json,229939,497,895440046
895440087,battle_895440087.json,247186,517,895440087
895440088,battle_895440088.json,284531,595,895440088
895440149,battle_895440149.json,355061,763,895440149
895440150,battle_895440150.json,368656,789,895440150
895440342,battle_895440342.json,155765,339,895440342
895440343,battle_895440343.json,114744,251,895440343
895440401,battle_895440401.json,197114,433,895440401
895440402,battle_895440402.json,216362,471,895440402
895440456,battle_895440456.json,280580,607,895440456
895440457,battle_895440457.json,274808,593,895440457
895440518,battle_895440518.json,170863,363,895440518
895440519,battle_895440519.json,129670,275,895440519
895440563,battle_895440563.json,159518,345,895440563
895440564,battle_895440564.json,166679,361,895440564
895440655,battle_895440655.json,234469,505,895440655
895440656,battle_895440656.json,251149,533,895440656
895440782,battle_895440782.json,131646,279,895440782
895440783,battle_895440783.json,277126,595,895440783
895440864,battle_895440864.json,121848,265,895440864
895440865,battle_895440865.json,137628,297,895440865
895440990,battle_895440990.json,388216,843,895440990
895440991,battle_895440991.json,296274,637,895440991
895441702,battle_895441702.json,195848,425,895441702
895441703,battle_895441703.json,186387,401,895441703
895441877,battle_895441877.json,416207,875,895441877
895441878,battle_895441878.json,356170,749,895441878
895441938,battle_895441938.json,262900,571,895441938
895441939,battle_895441939.json,242521,529,895441939
895491366,battle_895491366.json,316094,621,895491366
895491367,battle_895491367.json,230170,461,895491367
895491368,battle_895491368.json,200824,439,895491368
895491369,battle_895491369.json,93396,201,895491369
895491370,battle_895491370.json,115150,251,895491370
895491371,battle_895491371.json,134072,293,895491371
895491372,battle_895491372.json,89994,197,895491372
895491373,battle_895491373.json,74226,163,895491373
895491374,battle_895491374.json,182265,399,895491374
895491375,battle_895491375.json,235617,515,895491375
895491376,battle_895491376.json,89261,193,895491376
895491377,battle_895491377.json,76305,167,895491377
895491378,battle_895491378.json,170717,371,895491378
895491379,battle_895491379.json,135532,295,895491379
895491380,battle_895491380.json,136248,271,895491380
895491381,battle_895491381.json,157468,313,895491381
895491382,battle_895491382.json,105627,233,895491382
895491383,battle_895491383.json,105998,233,895491383
895491384,battle_895491384.json,3104,5,895491384
895491385,battle_895491385.json,3096,5,895491385
895491449,battle_895491449.json,185046,405,895491449
895491450,battle_895491450.json,104996,227,895491450
895491523,battle_895491523.json,118985,243,895491523
895491524,battle_895491524.json,98911,199,895491524
895491541,battle_895491541.json,114601,249,895491541
895491542,battle_895491542.json,128875,283,895491542
895491585,battle_895491585.json,160650,353,895491585
895491586,battle_895491586.json,174908,383,895491586
895491637,battle_895491637.json,91525,201,895491637
895491638,battle_895491638.json,96752,213,895491638
895491664,battle_895491664.json,104266,227,895491664
895491665,battle_895491665.json,164890,359,895491665
895491692,battle_895491692.json,87456,191,895491692
895491693,battle_895491693.json,86314,191,895491693
895491715,battle_895491715.json,104224,201,895491715
895491716,battle_895491716.json,312329,611,895491716
895491774,battle_895491774.json,212229,469,895491774
895491775,battle_895491775.json,195921,433,895491775
895491846,battle_895491846.json,92096,201,895491846
895491847,battle_895491847.json,100273,219,895491847
895491887,battle_895491887.json,122645,263,895491887
895491888,battle_895491888.json,154545,329,895491888
895491926,battle_895491926.json,105807,229,895491926
895491927,battle_895491927.json,231721,507,895491927
895491963,battle_895491963.json,105543,221,895491963
895491964,battle_895491964.json,140859,295,895491964
895492009,battle_895492009.json,135606,275,895492009
895492010,battle_895492010.json,137454,279,895492010
895492049,battle_895492049.json,341464,679,895492049
895492050,battle_895492050.json,247282,495,895492050
895492114,battle_895492114.json,471918,1001,895492114
895492115,battle_895492115.json,404404,865,895492115
895492188,battle_895492188.json,440182,877,895492188
895492189,battle_895492189.json,337679,677,895492189
895492258,battle_895492258.json,161628,323,895492258
895492259,battle_895492259.json,218063,435,895492259
895492296,battle_895492296.json,304862,595,895492296
895492297,battle_895492297.json,239382,461,895492297
895492341,battle_895492341.json,211626,411,895492341
895492342,battle_895492342.json,133224,257,895492342
895492394,battle_895492394.json,382151,829,895492394
895492395,battle_895492395.json,279302,605,895492395
895492468,battle_895492468.json,181359,395,895492468
895492469,battle_895492469.json,276531,603,895492469
895492497,battle_895492497.json,165595,357,895492497
895492498,battle_895492498.json,153998,337,895492498
895492530,battle_895492530.json,143146,299,895492530
895492531,battle_895492531.json,233796,487,895492531
895492567,battle_895492567.json,168707,367,895492567
895492568,battle_895492568.json,95015,201,895492568
895492600,battle_895492600.json,160382,339,895492600
895492601,battle_895492601.json,303991,645,895492601
895492636,battle_895492636.json,179837,391,895492636
895492637,battle_895492637.json,94956,201,895492637
895492684,battle_895492684.json,242732,531,895492684
895492685,battle_895492685.json,210547,459,895492685
895492702,battle_895492702.json,468450,1001,895492702
895492703,battle_895492703.json,417309,887,895492703
895492776,battle_895492776.json,160060,307,895492776
895492777,battle_895492777.json,153626,295,895492777
895492811,battle_895492811.json,223961,487,895492811
895492812,battle_895492812.json,173907,377,895492812
895492849,battle_895492849.json,259470,559,895492849
895492850,battle_895492850.json,228878,497,895492850
895492907,battle_895492907.json,386757,825,895492907
895492908,battle_895492908.json,345561,737,895492908
895492970,battle_895492970.json,220128,457,895492970
895492971,battle_895492971.json,255924,527,895492971
895493018,battle_895493018.json,458922,1001,895493018
895493019,battle_895493019.json,104370,225,895493019
895493084,battle_895493084.json,231879,465,895493084
895493085,battle_895493085.json,234640,467,895493085
895493126,battle_895493126.json,243361,527,895493126
895493127,battle_895493127.json,350553,751,895493127
895493184,battle_895493184.json,126218,253,895493184
895493185,battle_895493185.json,226133,447,895493185
895493218,battle_895493218.json,166604,363,895493218
895493219,battle_895493219.json,109072,239,895493219
895493269,battle_895493269.json,430467,837,895493269
895493270,battle_895493270.json,459807,893,895493270
895493381,battle_895493381.json,184687,403,895493381
895493382,battle_895493382.json,101394,219,895493382
895493419,battle_895493419.json,100598,221,895493419
895493420,battle_895493420.json,93718,201,895493420
895493449,battle_895493449.json,104499,227,895493449
895493450,battle_895493450.json,92883,201,895493450
895493474,battle_895493474.json,359897,761,895493474
895493475,battle_895493475.json,290577,615,895493475
895493573,battle_895493573.json,274688,545,895493573
895493574,battle_895493574.json,377670,751,895493574
895493655,battle_895493655.json,404944,883,895493655
895493656,battle_895493656.json,208726,453,895493656
895493738,battle_895493738.json,156156,307,895493738
895493739,battle_895493739.json,172277,343,895493739
895493772,battle_895493772.json,464618,1001,895493772
895493773,battle_895493773.json,370122,799,895493773
895493854,battle_895493854.json,114473,243,895493854
895493855,battle_895493855.json,124524,261,895493855
895493879,battle_895493879.json,266819,535,895493879
895493880,battle_895493880.json,255898,515,895493880
895493931,battle_895493931.json,460961,1001,895493931
895493932,battle_895493932.json,459458,1001,895493932
895494028,battle_895494028.json,245087,519,895494028
895494029,battle_895494029.json,298596,625,895494029
895494104,battle_895494104.json,520001,1001,895494104
895494105,battle_895494105.json,519818,1001,895494105
895494214,battle_895494214.json,132401,287,895494214
895494215,battle_895494215.json,135874,295,895494215
895494247,battle_895494247.json,141159,291,895494247
895494248,battle_895494248.json,259052,535,895494248
895494324,battle_895494324.json,522751,1001,895494324
895494325,battle_895494325.json,370433,709,895494325
895494410,battle_895494410.json,130774,271,895494410
895494411,battle_895494411.json,263027,543,895494411
895494484,battle_895494484.json,109204,225,895494484
895494485,battle_895494485.json,112318,229,895494485
895494518,battle_895494518.json,235011,505,895494518
895494519,battle_895494519.json,455316,1001,895494519
895494615,battle_895494615.json,274694,597,895494615
895494616,battle_895494616.json,249296,535,895494616
895494648,battle_895494648.json,323389,645,895494648
895494649,battle_895494649.json,263875,529,895494649
895494712,battle_895494712.json,238060,481,895494712
895494713,battle_895494713.json,323052,653,895494713
895494758,battle_895494758.json,103482,213,895494758
895494759,battle_895494759.json,147164,305,895494759
895494790,battle_895494790.json,231172,449,895494790
895494791,battle_895494791.json,261144,501,895494791
895494855,battle_895494855.json,201615,421,895494855
895494856,battle_895494856.json,286973,601,895494856
895494932,battle_895494932.json,155660,311,895494932
895494933,battle_895494933.json,227328,453,895494933
895494974,battle_895494974.json,338690,677,895494974
895494975,battle_895494975.json,478706,953,895494975
895495053,battle_895495053.json,286161,557,895495053
895495054,battle_895495054.json,516063,1001,895495054
895495134,battle_895495134.json,156259,333,895495134
895495135,battle_895495135.json,270726,585,895495135
895495196,battle_895495196.json,252393,547,895495196
895495197,battle_895495197.json,313293,681,895495197
895495251,battle_895495251.json,464507,1001,895495251
895495252,battle_895495252.json,414339,895,895495252
895495312,battle_895495312.json,258584,515,895495312
895495313,battle_895495313.json,271419,545,895495313
895495363,battle_895495363.json,175891,361,895495363
895495364,battle_895495364.json,114223,235,895495364
895495406,battle_895495406.json,240380,479,895495406
895495407,battle_895495407.json,178920,355,895495407
895495440,battle_895495440.json,350416,683,895495440
895495441,battle_895495441.json,387769,747,895495441
895495489,battle_895495489.json,195215,403,895495489
895495490,battle_895495490.json,181375,373,895495490
895495525,battle_895495525.json,243921,501,895495525
895495526,battle_895495526.json,190556,389,895495526
895495582,battle_895495582.json,171508,373,895495582
895495583,battle_895495583.json,178163,387,895495583
895495607,battle_895495607.json,99916,201,895495607
895495608,battle_895495608.json,213731,435,895495608
895495641,battle_895495641.json,342329,727,895495641
895495642,battle_895495642.json,403839,861,895495642
895495707,battle_895495707.json,368875,799,895495707
895495708,battle_895495708.json,459037,1001,895495708
895495794,battle_895495794.json,277014,549,895495794
